,firstname,lastname,gender,birthmonth,birthday,birthyear,course,phonenumber
2659,name2660,lastname2660,Female,8,8,98,BS ITE,  917 548 3351
2660,name2661,lastname2661,Female,9,12,99,BS LM,  918 204 9617
2661,name2662,lastname2662,Male,9,3,98,BS ITE,918 509 9706
2662,name2663,lastname2663,Female,8,20,99,BS MGT,917 623 6547
2663,name2664,lastname2664,Male,8,3,98,BS CTM,  918 424 3370
2664,name2665,lastname2665,Male,4,12,98,BS LM,  927 513 2139
2665,name2666,lastname2666,Female,1,11,98,BS ME,927 295 6588
2666,name2667,lastname2667,Male,10,10,00,BS CTM,917 837 3739
2667,name2668,lastname2668,Male,9,8,98,BS ITE,918 100 8378
2668,name2669,lastname2669,Male,6,9,00,BS ME,918 438 7545
2669,name2670,lastname2670,Male,5,1,99,BS ME,917 195 4206
2670,name2671,lastname2671,Male,1,15,98,BS CTM,  918 555 9070
2671,name2672,lastname2672,Male,5,6,98,BS CTM,  927 763 1636
2672,name2673,lastname2673,Male,6,27,98,BS CTM,  917 275 6658
2673,name2674,lastname2674,Male,3,8,01,BS MGT,  917 731 3274
2674,name2675,lastname2675,Female,9,23,99,BS MGT,  917 170 3005
2675,name2676,lastname2676,Male,8,25,99,BS MGT,  927 813 4925
2676,name2677,lastname2677,Male,7,18,99,BS LM,  917 130 5809
2677,name2678,lastname2678,Female,7,27,00,BS MGT,927 163 4869
2678,name2679,lastname2679,Female,5,23,97,BS MGT,918 848 1893
2679,name2680,lastname2680,Male,12,14,99,BS ME,  927 115 7726
2680,name2681,lastname2681,Female,9,12,99,BS ME,  917 572 8068
2681,name2682,lastname2682,Male,11,8,00,BS ITE,  927 384 1647
2682,name2683,lastname2683,Male,9,9,00,BS ME,918 536 3717
2683,name2684,lastname2684,Male,12,15,98,BS CTM,927 540 8705
2684,name2685,lastname2685,Female,6,11,97,BS LM,  917 439 6195
2685,name2686,lastname2686,Female,12,18,98,BS ME,  927 670 5740
2686,name2687,lastname2687,Male,3,20,99,BS ITE,  918 245 5369
2687,name2688,lastname2688,Male,7,7,97,BS MGT,  918 704 3039
2688,name2689,lastname2689,Female,3,21,99,BS CTM,  927 346 1462
2689,name2690,lastname2690,Male,8,16,99,BS ME,  917 919 8868
2690,name2691,lastname2691,Male,3,16,00,BS ME,  927 790 3075
2691,name2692,lastname2692,Male,7,11,98,BS MGT,927 105 7640
2692,name2693,lastname2693,Male,8,6,99,BS LM,927 495 2855
2693,name2694,lastname2694,Female,11,18,99,BS ITE,  918 777 2993
2694,name2695,lastname2695,Male,9,6,00,BS LM,918 592 7760
2695,name2696,lastname2696,Male,5,11,97,BS ITE,927 526 9917
2696,name2697,lastname2697,Female,1,1,01,BS CTM,917 168 6101
2697,name2698,lastname2698,Male,10,3,99,BS ITE,  917 902 2249
2698,name2699,lastname2699,Female,3,17,97,BS ITE,  918 546 6362
2699,name2700,lastname2700,Female,1,16,97,BS CTM,  927 899 4910
2700,name2701,lastname2701,Male,5,26,98,BS ME,  918 631 1730
2701,name2702,lastname2702,Male,4,24,97,BS LM,  927 126 8003
2702,name2703,lastname2703,Male,6,27,01,BS CTM,  927 189 1936
2703,name2704,lastname2704,Female,1,20,99,BS CTM,927 794 7557
2704,name2705,lastname2705,Female,6,17,97,BS CTM,  927 506 8327
2705,name2706,lastname2706,Female,11,24,99,BS LM,  927 980 9974
2706,name2707,lastname2707,Male,2,2,01,BS ITE,917 514 7049
2707,name2708,lastname2708,Female,4,1,97,BS ME,  917 797 6642
2708,name2709,lastname2709,Female,8,23,00,BS LM,  918 517 6058
2709,name2710,lastname2710,Female,5,11,01,BS ITE,918 436 2312
2710,name2711,lastname2711,Female,4,17,00,BS ME,  917 373 7451
2711,name2712,lastname2712,Female,7,23,99,BS ME,917 247 9027
2712,name2713,lastname2713,Female,3,11,98,BS LM,  917 132 1074
2713,name2714,lastname2714,Female,11,16,99,BS CTM,917 506 7963
2714,name2715,lastname2715,Female,7,12,98,BS ITE,927 711 2332
2715,name2716,lastname2716,Male,1,21,01,BS CTM,  918 693 6829
2716,name2717,lastname2717,Male,4,7,97,BS LM,927 232 7777
2717,name2718,lastname2718,Male,1,14,99,BS CTM,917 811 6162
2718,name2719,lastname2719,Female,1,13,98,BS CTM,927 430 3410
2719,name2720,lastname2720,Male,1,14,00,BS ITE,  917 768 8378
2720,name2721,lastname2721,Male,11,22,01,BS MGT,927 426 6313
2721,name2722,lastname2722,Female,9,14,97,BS MGT,918 322 4902
2722,name2723,lastname2723,Female,12,17,98,BS ITE,  918 317 1556
2723,name2724,lastname2724,Female,1,20,97,BS ME,  918 775 9777
2724,name2725,lastname2725,Female,8,10,97,BS LM,917 956 9599
2725,name2726,lastname2726,Male,6,2,97,BS MGT,  927 443 8591
2726,name2727,lastname2727,Male,5,25,98,BS LM,  918 873 6429
2727,name2728,lastname2728,Female,1,2,97,BS CTM,918 982 7938
2728,name2729,lastname2729,Male,3,5,98,BS CTM,  918 922 2173
2729,name2730,lastname2730,Male,5,13,97,BS LM,927 116 2793
2730,name2731,lastname2731,Female,10,25,97,BS CTM,  917 718 8274
2731,name2732,lastname2732,Female,7,20,97,BS LM,  918 164 7973
2732,name2733,lastname2733,Male,12,26,99,BS MGT,927 465 4361
2733,name2734,lastname2734,Female,7,14,00,BS ITE,918 702 5168
2734,name2735,lastname2735,Male,6,4,97,BS ITE,918 828 8427
2735,name2736,lastname2736,Female,8,23,01,BS ME,  927 971 7453
2736,name2737,lastname2737,Female,8,1,99,BS ITE,927 502 9852
2737,name2738,lastname2738,Female,8,15,99,BS MGT,927 986 3332
2738,name2739,lastname2739,Female,10,7,98,BS LM,917 508 7141
2739,name2740,lastname2740,Male,2,20,97,BS ITE,918 495 9723
2740,name2741,lastname2741,Male,12,16,97,BS ME,  918 584 4013
2741,name2742,lastname2742,Male,11,24,98,BS ITE,  917 445 1743
2742,name2743,lastname2743,Female,11,2,97,BS CTM,  927 425 7150
2743,name2744,lastname2744,Female,12,27,99,BS MGT,927 660 3770
2744,name2745,lastname2745,Female,8,18,99,BS ME,  918 311 7239
2745,name2746,lastname2746,Female,8,14,00,BS MGT,917 864 9783
2746,name2747,lastname2747,Male,7,12,97,BS MGT,  917 547 1040
2747,name2748,lastname2748,Male,11,27,97,BS CTM,  918 925 6259
2748,name2749,lastname2749,Female,5,11,97,BS MGT,  927 393 6987
2749,name2750,lastname2750,Female,5,22,99,BS MGT,  917 745 9229
2750,name2751,lastname2751,Female,6,26,97,BS CTM,  918 635 6588
2751,name2752,lastname2752,Female,3,21,97,BS CTM,918 612 6400
2752,name2753,lastname2753,Male,5,26,01,BS ME,918 228 7551
2753,name2754,lastname2754,Female,1,2,97,BS ITE,917 724 2365
2754,name2755,lastname2755,Female,9,28,99,BS LM,918 550 6867
2755,name2756,lastname2756,Female,10,5,01,BS ITE,917 203 5605
2756,name2757,lastname2757,Male,2,22,99,BS ITE,  917 789 2740
2757,name2758,lastname2758,Female,4,9,98,BS CTM,917 243 2739
2758,name2759,lastname2759,Male,1,3,97,BS CTM,918 866 1533
2759,name2760,lastname2760,Male,5,2,00,BS ITE,927 319 4713
2760,name2761,lastname2761,Female,1,11,99,BS LM,927 492 2596
2761,name2762,lastname2762,Male,2,8,01,BS ME,918 869 7217
2762,name2763,lastname2763,Female,12,21,99,BS ME,  927 940 3422
2763,name2764,lastname2764,Male,1,5,97,BS MGT,918 316 5526
2764,name2765,lastname2765,Male,9,5,99,BS LM,927 828 7422
2765,name2766,lastname2766,Female,5,2,98,BS LM,  917 995 9584
2766,name2767,lastname2767,Male,11,6,98,BS MGT,  927 280 2313
2767,name2768,lastname2768,Female,12,26,97,BS ME,927 969 5303
2768,name2769,lastname2769,Female,6,28,01,BS MGT,917 188 9608
2769,name2770,lastname2770,Female,10,4,00,BS ME,918 477 7221
2770,name2771,lastname2771,Male,7,14,01,BS CTM,917 983 1041
2771,name2772,lastname2772,Male,7,19,97,BS CTM,  927 296 1922
2772,name2773,lastname2773,Male,9,9,99,BS LM,927 813 8305
2773,name2774,lastname2774,Female,6,25,97,BS ME,917 917 3265
2774,name2775,lastname2775,Female,1,3,01,BS ME,917 268 7940
2775,name2776,lastname2776,Male,3,9,01,BS ME,918 511 4076
2776,name2777,lastname2777,Female,9,15,99,BS MGT,927 868 6320
2777,name2778,lastname2778,Male,7,20,97,BS LM,  918 605 6955
2778,name2779,lastname2779,Male,3,22,97,BS CTM,927 581 1353
2779,name2780,lastname2780,Female,9,21,99,BS MGT,  918 298 5914
2780,name2781,lastname2781,Female,1,2,97,BS MGT,  927 717 2345
2781,name2782,lastname2782,Female,7,8,00,BS ME,927 867 3896
2782,name2783,lastname2783,Female,9,1,97,BS ME,918 239 5923
2783,name2784,lastname2784,Male,2,7,99,BS ME,918 852 4862
2784,name2785,lastname2785,Female,7,18,99,BS LM,918 918 3415
2785,name2786,lastname2786,Female,3,15,99,BS ITE,  927 996 3240
2786,name2787,lastname2787,Male,4,13,99,BS ITE,917 996 1035
2787,name2788,lastname2788,Female,7,9,98,BS ME,917 886 4199
2788,name2789,lastname2789,Male,4,1,00,BS CTM,  927 119 7616
2789,name2790,lastname2790,Female,12,7,97,BS ME,927 336 6772
2790,name2791,lastname2791,Female,2,10,99,BS MGT,917 861 4046
2791,name2792,lastname2792,Female,12,1,00,BS ITE,  927 661 8965
2792,name2793,lastname2793,Male,1,23,98,BS MGT,918 996 2726
2793,name2794,lastname2794,Female,9,21,97,BS LM,918 886 1969
2794,name2795,lastname2795,Female,11,25,01,BS ME,  927 502 4847
2795,name2796,lastname2796,Female,11,8,99,BS ME,918 209 3758
2796,name2797,lastname2797,Male,11,23,97,BS MGT,918 538 2389
2797,name2798,lastname2798,Male,3,7,97,BS ITE,  917 575 4679
2798,name2799,lastname2799,Male,8,4,98,BS ME,927 746 1513
2799,name2800,lastname2800,Male,2,11,99,BS ITE,  917 448 8596
2800,name2801,lastname2801,Female,2,3,97,BS ME,  918 970 5996
2801,name2802,lastname2802,Male,3,10,98,BS LM,  917 891 6476
2802,name2803,lastname2803,Female,5,8,01,BS CTM,917 570 1274
2803,name2804,lastname2804,Female,12,8,97,BS MGT,  927 187 2504
2804,name2805,lastname2805,Female,5,1,98,BS CTM,917 400 3946
2805,name2806,lastname2806,Female,12,23,97,BS CTM,917 563 3847
2806,name2807,lastname2807,Female,2,10,01,BS ME,  927 383 3462
2807,name2808,lastname2808,Female,8,12,01,BS LM,  918 446 8356
2808,name2809,lastname2809,Female,1,21,99,BS CTM,  918 686 1049
2809,name2810,lastname2810,Female,2,19,00,BS ME,917 871 5040
2810,name2811,lastname2811,Female,1,5,99,BS LM,  927 576 6610
2811,name2812,lastname2812,Female,4,10,00,BS MGT,918 574 3461
2812,name2813,lastname2813,Female,11,23,99,BS LM,917 577 3447
2813,name2814,lastname2814,Male,11,1,98,BS ITE,  918 576 4164
2814,name2815,lastname2815,Male,3,8,97,BS MGT,927 180 4102
2815,name2816,lastname2816,Female,10,11,01,BS LM,917 100 4536
2816,name2817,lastname2817,Female,10,1,01,BS MGT,  918 745 1327
2817,name2818,lastname2818,Female,11,3,97,BS CTM,  918 743 7191
2818,name2819,lastname2819,Female,6,11,98,BS ME,927 689 8629
2819,name2820,lastname2820,Female,7,11,01,BS ME,927 410 9791
2820,name2821,lastname2821,Male,7,10,97,BS LM,927 852 8062
2821,name2822,lastname2822,Female,5,15,99,BS ITE,917 533 5212
2822,name2823,lastname2823,Male,11,5,99,BS MGT,  927 168 7146
2823,name2824,lastname2824,Female,7,21,98,BS LM,927 232 5900
2824,name2825,lastname2825,Female,1,5,99,BS LM,917 748 4490
2825,name2826,lastname2826,Male,2,26,97,BS CTM,918 330 6231
2826,name2827,lastname2827,Male,11,20,99,BS CTM,  918 208 9805
2827,name2828,lastname2828,Female,6,19,98,BS CTM,  917 244 7947
2828,name2829,lastname2829,Male,3,28,99,BS LM,  918 190 7406
2829,name2830,lastname2830,Female,8,9,00,BS ITE,  918 701 1694
2830,name2831,lastname2831,Female,6,20,99,BS MGT,917 955 3093
2831,name2832,lastname2832,Female,12,4,98,BS ITE,917 345 2096
2832,name2833,lastname2833,Female,8,26,01,BS LM,927 860 3678
2833,name2834,lastname2834,Male,8,23,97,BS ITE,917 105 5440
2834,name2835,lastname2835,Male,6,22,97,BS ITE,  917 941 8367
2835,name2836,lastname2836,Male,9,15,00,BS LM,918 975 4150
2836,name2837,lastname2837,Female,9,4,97,BS CTM,  918 491 1922
2837,name2838,lastname2838,Female,9,24,97,BS MGT,  918 570 8967
2838,name2839,lastname2839,Male,11,20,97,BS CTM,927 493 9044
2839,name2840,lastname2840,Female,6,15,97,BS CTM,  927 475 8594
2840,name2841,lastname2841,Female,4,18,99,BS ITE,  927 989 4671
2841,name2842,lastname2842,Female,5,13,01,BS ME,  917 671 6868
2842,name2843,lastname2843,Female,6,4,01,BS MGT,  917 123 8174
2843,name2844,lastname2844,Male,11,24,01,BS ME,  918 804 6501
2844,name2845,lastname2845,Female,2,4,98,BS CTM,918 491 8223
2845,name2846,lastname2846,Female,4,10,99,BS ME,  917 728 2546
2846,name2847,lastname2847,Female,12,12,99,BS LM,  918 232 5516
2847,name2848,lastname2848,Male,4,26,97,BS MGT,927 102 3450
2848,name2849,lastname2849,Female,3,7,98,BS CTM,927 608 2859
2849,name2850,lastname2850,Female,7,8,99,BS LM,  918 650 4008
2850,name2851,lastname2851,Male,9,16,97,BS LM,927 619 5428
2851,name2852,lastname2852,Female,10,16,98,BS CTM,918 322 2888
2852,name2853,lastname2853,Male,3,9,97,BS ME,917 449 9502
2853,name2854,lastname2854,Female,10,2,97,BS MGT,  917 944 4113
2854,name2855,lastname2855,Female,3,25,99,BS LM,917 586 5535
2855,name2856,lastname2856,Male,8,28,98,BS CTM,  918 980 8394
2856,name2857,lastname2857,Male,7,20,98,BS LM,  917 648 1354
2857,name2858,lastname2858,Female,9,10,01,BS LM,918 718 6092
2858,name2859,lastname2859,Female,2,10,98,BS CTM,918 761 7692
2859,name2860,lastname2860,Male,4,13,97,BS ME,918 819 6085
2860,name2861,lastname2861,Female,10,25,01,BS ME,927 826 6476
2861,name2862,lastname2862,Male,8,18,01,BS MGT,  927 925 3212
2862,name2863,lastname2863,Female,6,21,97,BS MGT,918 565 6170
2863,name2864,lastname2864,Male,3,15,00,BS LM,  927 717 9379
2864,name2865,lastname2865,Female,7,4,01,BS LM,917 595 8698
2865,name2866,lastname2866,Female,7,6,98,BS MGT,917 389 2240
2866,name2867,lastname2867,Female,11,24,00,BS MGT,927 307 4144
2867,name2868,lastname2868,Female,7,1,97,BS ITE,  927 779 8291
2868,name2869,lastname2869,Male,11,21,00,BS MGT,  918 535 9790
2869,name2870,lastname2870,Female,12,11,00,BS ME,927 234 6195
2870,name2871,lastname2871,Female,8,25,97,BS ME,  927 723 4275
2871,name2872,lastname2872,Female,9,27,01,BS ITE,  927 137 9543
2872,name2873,lastname2873,Male,3,10,98,BS MGT,917 113 4614
2873,name2874,lastname2874,Female,1,5,97,BS CTM,927 739 3278
2874,name2875,lastname2875,Male,8,10,98,BS ITE,917 820 1797
2875,name2876,lastname2876,Male,2,11,99,BS LM,  917 369 3835
2876,name2877,lastname2877,Female,7,1,97,BS CTM,  927 610 6781
2877,name2878,lastname2878,Male,3,28,97,BS ME,  917 793 2792
2878,name2879,lastname2879,Male,4,24,98,BS ME,  927 396 7121
2879,name2880,lastname2880,Male,2,17,99,BS ME,917 257 2375
2880,name2881,lastname2881,Male,3,9,98,BS CTM,  917 766 9207
2881,name2882,lastname2882,Male,5,21,98,BS MGT,918 550 4672
2882,name2883,lastname2883,Female,8,6,97,BS CTM,  927 584 3862
2883,name2884,lastname2884,Male,10,21,00,BS CTM,927 250 9158
2884,name2885,lastname2885,Male,12,15,97,BS ITE,  927 164 9265
2885,name2886,lastname2886,Male,1,8,98,BS ITE,918 878 6978
2886,name2887,lastname2887,Male,6,4,98,BS CTM,927 329 8355
2887,name2888,lastname2888,Female,7,13,99,BS MGT,  918 771 8854
2888,name2889,lastname2889,Male,6,23,99,BS CTM,918 151 7927
2889,name2890,lastname2890,Male,12,11,00,BS MGT,  927 771 3339
2890,name2891,lastname2891,Male,3,21,98,BS MGT,927 446 2333
2891,name2892,lastname2892,Female,2,23,99,BS CTM,918 373 3234
2892,name2893,lastname2893,Female,1,18,97,BS ME,917 328 3871
2893,name2894,lastname2894,Male,11,2,99,BS CTM,  917 576 6693
2894,name2895,lastname2895,Female,3,5,97,BS MGT,917 336 1035
2895,name2896,lastname2896,Female,8,1,97,BS LM,917 740 1751
2896,name2897,lastname2897,Female,7,23,99,BS LM,  917 211 3662
2897,name2898,lastname2898,Male,12,13,99,BS ME,917 909 3290
2898,name2899,lastname2899,Male,10,27,99,BS MGT,917 464 8422
2899,name2900,lastname2900,Female,8,28,01,BS ME,  927 901 4834
2900,name2901,lastname2901,Female,12,16,98,BS MGT,  927 434 5932
2901,name2902,lastname2902,Female,2,10,99,BS MGT,917 505 1081
2902,name2903,lastname2903,Male,11,19,99,BS CTM,  927 487 9324
2903,name2904,lastname2904,Male,12,15,99,BS ME,  917 645 7354
2904,name2905,lastname2905,Male,8,8,99,BS ME,917 403 5790
2905,name2906,lastname2906,Male,10,21,01,BS CTM,917 849 2969
2906,name2907,lastname2907,Male,1,15,99,BS CTM,  917 278 9927
2907,name2908,lastname2908,Male,4,21,99,BS ITE,918 203 3834
2908,name2909,lastname2909,Female,1,10,00,BS LM,  927 831 9506
2909,name2910,lastname2910,Female,4,21,99,BS ITE,927 675 5209
2910,name2911,lastname2911,Female,4,13,01,BS LM,918 632 6112
2911,name2912,lastname2912,Female,12,14,98,BS CTM,  927 175 3974
2912,name2913,lastname2913,Female,8,10,97,BS LM,  918 938 7854
2913,name2914,lastname2914,Male,8,13,98,BS ITE,917 110 8760
2914,name2915,lastname2915,Male,6,13,00,BS ME,918 719 7998
2915,name2916,lastname2916,Male,11,15,97,BS ITE,918 551 1832
2916,name2917,lastname2917,Female,5,11,97,BS ME,  927 586 8856
2917,name2918,lastname2918,Male,2,20,97,BS ME,918 408 6173
2918,name2919,lastname2919,Female,5,27,00,BS ITE,  917 518 6164
2919,name2920,lastname2920,Male,8,11,01,BS ITE,  927 844 4070
2920,name2921,lastname2921,Female,6,2,98,BS ME,  918 496 9366
2921,name2922,lastname2922,Female,9,8,97,BS LM,  927 207 2739
2922,name2923,lastname2923,Female,7,17,99,BS ME,  927 200 5044
2923,name2924,lastname2924,Male,11,15,97,BS LM,  918 600 6400
2924,name2925,lastname2925,Male,1,25,01,BS LM,927 616 6818
2925,name2926,lastname2926,Female,4,23,99,BS CTM,927 607 9838
2926,name2927,lastname2927,Male,5,12,99,BS ME,  917 213 6738
2927,name2928,lastname2928,Female,10,20,01,BS LM,  918 630 6211
2928,name2929,lastname2929,Female,3,5,00,BS MGT,927 889 4235
2929,name2930,lastname2930,Female,9,8,99,BS MGT,927 334 8473
2930,name2931,lastname2931,Female,4,10,99,BS ME,917 497 9173
2931,name2932,lastname2932,Female,9,13,97,BS LM,918 588 9792
2932,name2933,lastname2933,Female,3,4,97,BS LM,917 607 1318
2933,name2934,lastname2934,Female,8,1,97,BS CTM,918 243 5342
2934,name2935,lastname2935,Male,11,3,99,BS LM,  917 376 9934
2935,name2936,lastname2936,Male,12,11,00,BS CTM,  917 883 2016
2936,name2937,lastname2937,Male,7,18,97,BS ITE,  927 220 1469
2937,name2938,lastname2938,Male,2,25,98,BS MGT,927 183 7625
2938,name2939,lastname2939,Female,8,8,97,BS ME,927 999 1860
2939,name2940,lastname2940,Male,5,13,01,BS ME,918 515 6660
2940,name2941,lastname2941,Male,11,26,99,BS LM,918 933 4042
2941,name2942,lastname2942,Male,11,21,99,BS ME,927 242 1430
2942,name2943,lastname2943,Female,11,26,97,BS MGT,918 953 1400
2943,name2944,lastname2944,Female,4,11,99,BS MGT,  917 201 5511
2944,name2945,lastname2945,Male,2,6,98,BS LM,917 690 2809
2945,name2946,lastname2946,Male,5,17,98,BS MGT,918 824 6903
2946,name2947,lastname2947,Male,12,7,98,BS CTM,  917 251 8196
2947,name2948,lastname2948,Male,6,22,97,BS ME,  918 858 6448
2948,name2949,lastname2949,Male,6,14,99,BS ITE,927 616 7442
2949,name2950,lastname2950,Female,8,8,01,BS ITE,  918 457 4475
2950,name2951,lastname2951,Female,7,25,00,BS LM,927 691 2890
2951,name2952,lastname2952,Male,3,22,98,BS CTM,  927 530 3887
2952,name2953,lastname2953,Male,5,19,99,BS ME,  917 509 5896
2953,name2954,lastname2954,Male,12,27,98,BS MGT,  918 479 8551
2954,name2955,lastname2955,Female,6,18,97,BS CTM,927 735 9649
2955,name2956,lastname2956,Female,12,28,98,BS LM,927 407 8980
2956,name2957,lastname2957,Female,10,6,97,BS MGT,  927 591 9484
2957,name2958,lastname2958,Female,7,13,01,BS LM,918 339 1304
2958,name2959,lastname2959,Female,1,23,01,BS CTM,917 147 7813
2959,name2960,lastname2960,Male,3,4,98,BS ITE,918 640 5522
2960,name2961,lastname2961,Female,10,19,98,BS MGT,  917 184 5409
2961,name2962,lastname2962,Male,2,21,97,BS ITE,  917 525 5575
2962,name2963,lastname2963,Male,8,20,00,BS ME,927 943 5121
2963,name2964,lastname2964,Female,8,11,99,BS ITE,  918 733 4007
2964,name2965,lastname2965,Male,2,26,00,BS ITE,927 587 2779
2965,name2966,lastname2966,Female,9,20,99,BS ITE,918 553 3288
2966,name2967,lastname2967,Female,7,9,01,BS MGT,917 226 2041
2967,name2968,lastname2968,Female,3,28,97,BS ITE,917 502 2510
2968,name2969,lastname2969,Female,10,21,97,BS MGT,  918 356 4875
2969,name2970,lastname2970,Male,9,26,99,BS CTM,927 965 9252
2970,name2971,lastname2971,Female,2,25,97,BS MGT,918 679 7197
2971,name2972,lastname2972,Male,5,14,98,BS ME,  917 580 7169
2972,name2973,lastname2973,Female,10,9,99,BS LM,917 796 6903
2973,name2974,lastname2974,Female,8,12,99,BS ITE,917 850 3525
2974,name2975,lastname2975,Female,11,18,97,BS LM,927 570 1807
2975,name2976,lastname2976,Female,7,24,98,BS ITE,927 942 3786
2976,name2977,lastname2977,Female,5,26,98,BS ME,  918 658 9148
2977,name2978,lastname2978,Female,10,26,99,BS ITE,918 153 2402
2978,name2979,lastname2979,Male,2,13,97,BS CTM,918 360 5113
2979,name2980,lastname2980,Male,7,3,99,BS LM,918 634 6229
2980,name2981,lastname2981,Female,2,17,98,BS ITE,  927 393 1660
2981,name2982,lastname2982,Male,3,28,00,BS ITE,  927 642 3573
2982,name2983,lastname2983,Male,12,3,98,BS CTM,918 106 5583
2983,name2984,lastname2984,Male,11,13,00,BS MGT,  917 612 2550
2984,name2985,lastname2985,Female,2,23,99,BS MGT,927 108 3318
2985,name2986,lastname2986,Female,3,2,99,BS ITE,927 622 4725
2986,name2987,lastname2987,Female,10,6,97,BS ITE,  918 289 5164
2987,name2988,lastname2988,Female,2,20,97,BS MGT,  927 984 2369
2988,name2989,lastname2989,Male,1,17,99,BS ME,927 909 9560
2989,name2990,lastname2990,Female,7,14,97,BS MGT,927 350 9410
2990,name2991,lastname2991,Female,7,27,00,BS ITE,  918 952 6706
2991,name2992,lastname2992,Male,3,26,99,BS ITE,  917 926 9403
2992,name2993,lastname2993,Female,4,1,00,BS ME,917 313 8195
2993,name2994,lastname2994,Male,4,10,99,BS CTM,917 784 1180
